timestamp,event_sequence,instrument,regime,regime_confidence,pressure_detected,pressure_confidence,overall_confidence,stability,silenced,kill_switch
2020-01-02T13:45:00,54,NIFTY,Normal Derivatives Dominance,0.8899808453776117,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T13:50:00,55,NIFTY,Normal Derivatives Dominance,0.8782588823708918,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T13:55:00,56,NIFTY,Normal Derivatives Dominance,0.9269397683800898,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:00:00,57,NIFTY,Normal Derivatives Dominance,0.9686651671911173,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:05:00,58,NIFTY,Normal Derivatives Dominance,0.9065463048737498,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:10:00,59,NIFTY,Normal Derivatives Dominance,0.9055388005792488,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:15:00,60,NIFTY,Normal Derivatives Dominance,0.9002160481173677,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:20:00,61,NIFTY,Normal Derivatives Dominance,0.8840465479168137,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:25:00,62,NIFTY,Normal Derivatives Dominance,0.8843555826880904,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:30:00,63,NIFTY,Normal Derivatives Dominance,0.8741549956430679,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:35:00,64,NIFTY,Normal Derivatives Dominance,0.8967278494360456,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:40:00,65,NIFTY,Normal Derivatives Dominance,0.8924026554153185,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:45:00,66,NIFTY,Normal Derivatives Dominance,0.9385862634398835,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:50:00,67,NIFTY,Normal Derivatives Dominance,0.8619348056600146,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T14:55:00,68,NIFTY,Normal Derivatives Dominance,0.8542658805193808,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T15:00:00,69,NIFTY,Normal Derivatives Dominance,0.8860293004844796,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T15:05:00,70,NIFTY,Normal Derivatives Dominance,0.8634862410003454,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T15:10:00,71,NIFTY,Normal Derivatives Dominance,0.9162282181986433,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T15:15:00,72,NIFTY,Normal Derivatives Dominance,0.9269152156062336,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T15:20:00,73,NIFTY,Normal Derivatives Dominance,0.8889316580359383,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-02T15:25:00,74,NIFTY,Normal Derivatives Dominance,0.885079497924438,False,0.45,0.8976746994321796,0.9935408317560541,False,active
2020-01-03T09:15:00,75,NIFTY,Normal Derivatives Dominance,0.881141975578082,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T09:20:00,76,NIFTY,Normal Derivatives Dominance,0.8706311941580621,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T09:25:00,77,NIFTY,Normal Derivatives Dominance,0.8235762713348362,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T09:30:00,78,NIFTY,Normal Derivatives Dominance,0.9347928715725922,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T09:35:00,79,NIFTY,Normal Derivatives Dominance,0.9257463760950828,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T09:40:00,80,NIFTY,Normal Derivatives Dominance,0.885743547140975,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T09:45:00,81,NIFTY,Normal Derivatives Dominance,0.8994738137798886,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T09:50:00,82,NIFTY,Normal Derivatives Dominance,0.900478619261244,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T09:55:00,83,NIFTY,Normal Derivatives Dominance,0.8813106496591407,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:00:00,84,NIFTY,Normal Derivatives Dominance,0.8927641891623942,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:05:00,85,NIFTY,Normal Derivatives Dominance,0.911424976677023,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:10:00,86,NIFTY,Normal Derivatives Dominance,0.9153720984654277,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:15:00,87,NIFTY,Normal Derivatives Dominance,0.8799119972964731,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:20:00,88,NIFTY,Normal Derivatives Dominance,0.9132199114591997,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:25:00,89,NIFTY,Normal Derivatives Dominance,0.8949537604794198,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:30:00,90,NIFTY,Normal Derivatives Dominance,0.9451024845199296,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:35:00,91,NIFTY,Normal Derivatives Dominance,0.8643253326582676,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:40:00,92,NIFTY,Normal Derivatives Dominance,0.8976884361979715,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:45:00,93,NIFTY,Normal Derivatives Dominance,0.90770837970687,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:50:00,94,NIFTY,Normal Derivatives Dominance,0.9333384685694553,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T10:55:00,95,NIFTY,Normal Derivatives Dominance,0.8750755588496559,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:00:00,96,NIFTY,Normal Derivatives Dominance,0.9181361622370365,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:05:00,97,NIFTY,Normal Derivatives Dominance,0.9170345660612997,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:10:00,98,NIFTY,Normal Derivatives Dominance,0.8751141362741864,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:15:00,99,NIFTY,Normal Derivatives Dominance,0.9093443382122441,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:20:00,100,NIFTY,Normal Derivatives Dominance,0.8292420309460224,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:25:00,101,NIFTY,Normal Derivatives Dominance,0.9136183264183826,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:30:00,102,NIFTY,Normal Derivatives Dominance,0.850617782983875,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:35:00,103,NIFTY,Normal Derivatives Dominance,0.929233772242278,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:40:00,104,NIFTY,Normal Derivatives Dominance,0.8815229709617991,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:45:00,105,NIFTY,Normal Derivatives Dominance,0.8404175404137597,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:50:00,106,NIFTY,Normal Derivatives Dominance,0.893643087903734,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T11:55:00,107,NIFTY,Normal Derivatives Dominance,0.8775525013593958,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:00:00,108,NIFTY,Normal Derivatives Dominance,0.8660607011174005,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:05:00,109,NIFTY,Normal Derivatives Dominance,0.8850558048528426,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:10:00,110,NIFTY,Normal Derivatives Dominance,0.9271352546906797,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:15:00,111,NIFTY,Normal Derivatives Dominance,0.9345586201135023,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:20:00,112,NIFTY,Normal Derivatives Dominance,0.9416454968988125,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:25:00,113,NIFTY,Normal Derivatives Dominance,0.8947363801723279,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:30:00,114,NIFTY,Normal Derivatives Dominance,0.911198722756142,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:35:00,115,NIFTY,Normal Derivatives Dominance,0.8477169324398454,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:40:00,116,NIFTY,Normal Derivatives Dominance,0.9181792238046416,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:45:00,117,NIFTY,Normal Derivatives Dominance,0.87943671898316,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:50:00,118,NIFTY,Normal Derivatives Dominance,0.9010004695638941,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T12:55:00,119,NIFTY,Normal Derivatives Dominance,0.9036811199603383,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:00:00,120,NIFTY,Normal Derivatives Dominance,0.9291137527995336,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:05:00,121,NIFTY,Normal Derivatives Dominance,0.9122393546813669,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:10:00,122,NIFTY,Normal Derivatives Dominance,0.9669173366799829,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:15:00,123,NIFTY,Normal Derivatives Dominance,0.9130714654067721,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:20:00,124,NIFTY,Normal Derivatives Dominance,0.9185001204455727,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:25:00,125,NIFTY,Normal Derivatives Dominance,0.830069260532051,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:30:00,126,NIFTY,Normal Derivatives Dominance,0.9214158847923742,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:35:00,127,NIFTY,Normal Derivatives Dominance,0.8778527619896371,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:40:00,128,NIFTY,Normal Derivatives Dominance,0.8861876529778768,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:45:00,129,NIFTY,Normal Derivatives Dominance,0.9396217973994773,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:50:00,130,NIFTY,Normal Derivatives Dominance,0.8820824492113668,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T13:55:00,131,NIFTY,Normal Derivatives Dominance,0.8656607050706931,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:00:00,132,NIFTY,Normal Derivatives Dominance,0.9304519753579222,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:05:00,133,NIFTY,Normal Derivatives Dominance,0.9110001783305489,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:10:00,134,NIFTY,Normal Derivatives Dominance,0.9230807809386292,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:15:00,135,NIFTY,Normal Derivatives Dominance,0.9097552638464272,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:20:00,136,NIFTY,Normal Derivatives Dominance,0.9107690933978723,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:25:00,137,NIFTY,Normal Derivatives Dominance,0.8749449346966063,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:30:00,138,NIFTY,Normal Derivatives Dominance,0.8962959367066337,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:35:00,139,NIFTY,Normal Derivatives Dominance,0.9240442339527003,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:40:00,140,NIFTY,Normal Derivatives Dominance,0.845875630986631,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:45:00,141,NIFTY,Normal Derivatives Dominance,0.9338808985845797,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:50:00,142,NIFTY,Normal Derivatives Dominance,0.8786014686308781,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T14:55:00,143,NIFTY,Normal Derivatives Dominance,0.8969966600180427,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T15:00:00,144,NIFTY,Normal Derivatives Dominance,0.8855045753449939,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T15:05:00,145,NIFTY,Normal Derivatives Dominance,0.903507222268607,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T15:10:00,146,NIFTY,Normal Derivatives Dominance,0.8834916736259109,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T15:15:00,147,NIFTY,Normal Derivatives Dominance,0.8780840852346343,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T15:20:00,148,NIFTY,Normal Derivatives Dominance,0.9100487557265535,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-03T15:25:00,149,NIFTY,Normal Derivatives Dominance,0.8574787805476488,False,0.45,0.8982220179905195,0.9950611610847765,False,active
2020-01-06T09:15:00,150,NIFTY,Normal Derivatives Dominance,0.7753468127425579,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T09:20:00,151,NIFTY,Normal Derivatives Dominance,0.7629414537153945,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T09:25:00,152,NIFTY,Normal Derivatives Dominance,0.8046511348971829,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T09:30:00,153,NIFTY,Normal Derivatives Dominance,0.8504969991190022,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T09:35:00,154,NIFTY,Normal Derivatives Dominance,0.8444542937500593,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T09:40:00,155,NIFTY,Normal Derivatives Dominance,0.7326798510646247,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T09:45:00,156,NIFTY,Normal Derivatives Dominance,0.834961452855138,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T09:50:00,157,NIFTY,Normal Derivatives Dominance,0.80006283471788,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T09:55:00,158,NIFTY,Normal Derivatives Dominance,0.8196060770299072,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:00:00,159,NIFTY,Normal Derivatives Dominance,0.7801884648517838,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:05:00,160,NIFTY,Normal Derivatives Dominance,0.7726757065570945,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:10:00,161,NIFTY,Normal Derivatives Dominance,0.8308866145779383,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:15:00,162,NIFTY,Normal Derivatives Dominance,0.9042171670347979,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:20:00,163,NIFTY,Normal Derivatives Dominance,0.8134897289478289,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:25:00,164,NIFTY,Normal Derivatives Dominance,0.7861873612069298,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:30:00,165,NIFTY,Normal Derivatives Dominance,0.792941913801414,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:35:00,166,NIFTY,Normal Derivatives Dominance,0.8189645499004647,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:40:00,167,NIFTY,Normal Derivatives Dominance,0.8056545393671808,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:45:00,168,NIFTY,Normal Derivatives Dominance,0.8019105074726077,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:50:00,169,NIFTY,Normal Derivatives Dominance,0.7836990253867914,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T10:55:00,170,NIFTY,Normal Derivatives Dominance,0.7650746386500047,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:00:00,171,NIFTY,Normal Derivatives Dominance,0.8346201180156614,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:05:00,172,NIFTY,Normal Derivatives Dominance,0.8055225944926555,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:10:00,173,NIFTY,Normal Derivatives Dominance,0.7787014672912269,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:15:00,174,NIFTY,Normal Derivatives Dominance,0.7981260310092747,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:20:00,175,NIFTY,Normal Derivatives Dominance,0.8214261215755254,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:25:00,176,NIFTY,Normal Derivatives Dominance,0.7868308415451734,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:30:00,177,NIFTY,Normal Derivatives Dominance,0.8028852748325842,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:35:00,178,NIFTY,Normal Derivatives Dominance,0.8110884302229514,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:40:00,179,NIFTY,Normal Derivatives Dominance,0.7814563317344807,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:45:00,180,NIFTY,Normal Derivatives Dominance,0.8205385665034168,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:50:00,181,NIFTY,Normal Derivatives Dominance,0.829807041146165,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T11:55:00,182,NIFTY,Normal Derivatives Dominance,0.8114562347247073,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:00:00,183,NIFTY,Normal Derivatives Dominance,0.8070308771781118,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:05:00,184,NIFTY,Normal Derivatives Dominance,0.8010035576057055,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:10:00,185,NIFTY,Normal Derivatives Dominance,0.7779320684451891,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:15:00,186,NIFTY,Normal Derivatives Dominance,0.814382207447248,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:20:00,187,NIFTY,Normal Derivatives Dominance,0.7882189907445377,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:25:00,188,NIFTY,Normal Derivatives Dominance,0.7502254476459302,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:30:00,189,NIFTY,Normal Derivatives Dominance,0.7746224238679189,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:35:00,190,NIFTY,Normal Derivatives Dominance,0.7608541265518715,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:40:00,191,NIFTY,Normal Derivatives Dominance,0.744069193401149,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:45:00,192,NIFTY,Normal Derivatives Dominance,0.771985409480234,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:50:00,193,NIFTY,Normal Derivatives Dominance,0.8922549019820246,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T12:55:00,194,NIFTY,Normal Derivatives Dominance,0.7709201290161362,False,0.45,0.7963209541288003,0.988502981652501,False,active
2020-01-06T13:00:00,195,NIFTY,Normal Derivatives Dominance,0.7887516250098723,False,0.45,0.7963209541288003,0.988502981652501,False,active
